rank,threshold_pct,metric,market,symbol,year,n_days,first_date,last_date,min_close,median_close,mean_close,max_close,penny_days,penny_day_ratio,one_tick_ge_10_days,gap_up_ge_10_days,gap_down_le_10_days,abs_gap_ge_10_days,abs_ret_ge_10_days,range_ge_10_days,one_tick_ge_20_days,gap_up_ge_20_days,gap_down_le_20_days,abs_gap_ge_20_days,abs_ret_ge_20_days,range_ge_20_days,one_tick_ge_30_days,gap_up_ge_30_days,gap_down_le_30_days,abs_gap_ge_30_days,abs_ret_ge_30_days,range_ge_30_days,one_tick_ge_50_days,gap_up_ge_50_days,gap_down_le_50_days,abs_gap_ge_50_days,abs_ret_ge_50_days,range_ge_50_days,one_tick_ge_100_days,gap_up_ge_100_days,gap_down_le_100_days,abs_gap_ge_100_days,abs_ret_ge_100_days,range_ge_100_days
8,20,abs_gap_ge,KR,049470.KQ,2025,241,2025-01-02,2025-12-30,287.0,455.0,1139.0082987551866,3680.0,137,0.5684647302904564,0,5,0,5,19,59,0,5,0,5,9,17,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
9,20,abs_gap_ge,KR,012200.KS,2025,241,2025-01-02,2025-12-30,1301.0,1459.0,1571.9792531120331,6630.0,0,0.0,0,5,0,5,7,6,0,5,0,5,6,3,0,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
10,20,abs_gap_ge,KR,060240.KQ,2025,241,2025-01-02,2025-12-30,1976.0,1976.0,2662.3817427385893,7520.0,0,0.0,0,5,1,6,15,26,0,4,1,5,7,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1,20,abs_gap_ge,TH,NATION.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0299999993294477,0.0314462802965532,0.050000000745058,242,1.0,242,47,36,83,85,231,241,47,36,83,85,231,165,44,22,66,61,222,43,16,1,17,20,107,0,0,0,0,0,8
2,20,abs_gap_ge,TH,STOWER.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0452066111524612,0.0700000002980232,242,1.0,242,31,71,102,97,237,144,26,51,77,71,203,38,8,3,11,18,113,7,3,0,3,4,32,0,0,0,0,0,7
3,20,abs_gap_ge,TH,CIG.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0362809911555002,0.0599999986588954,242,1.0,242,29,49,78,80,230,207,29,47,76,72,225,117,21,14,35,37,187,13,7,0,7,10,97,0,0,0,0,0,6
4,20,abs_gap_ge,TH,GRAND.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0406611567086054,0.0599999986588954,242,1.0,242,27,52,79,88,221,157,25,49,74,80,210,75,14,3,17,20,116,2,2,0,2,2,23,0,0,0,0,0,3
5,20,abs_gap_ge,TH,MORE.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0354958674139227,0.0599999986588954,242,1.0,242,36,41,77,88,239,181,36,38,74,80,230,117,24,21,45,56,146,57,24,0,24,28,125,0,0,0,0,1,6
6,20,abs_gap_ge,TH,SDC.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.034999999217689,0.0356198340377285,0.050000000745058,242,1.0,242,27,45,72,86,242,226,27,45,72,86,242,121,24,0,24,34,213,1,0,0,0,1,32,0,0,0,0,0,14
7,20,abs_gap_ge,TH,KC.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0423553712850759,0.0700000002980232,242,1.0,242,34,56,90,92,202,157,30,33,63,63,147,83,28,5,33,34,123,13,10,0,10,7,41,0,0,0,0,1,7
8,20,abs_gap_ge,TH,GEL.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0428512391888282,0.0900000035762786,242,1.0,242,24,55,79,80,229,158,18,41,59,67,191,54,11,3,14,13,120,5,2,0,2,2,42,0,0,0,0,0,9
9,20,abs_gap_ge,TH,AKS.BK,2025,242,2025-01-02,2025-12-30,0.0099999997764825,0.0399999991059303,0.1026442743730076,0.2299990057945251,242,1.0,154,23,31,54,59,149,148,23,30,53,59,148,100,22,11,33,40,134,44,15,0,15,13,73,1,1,0,1,1,10
10,20,abs_gap_ge,TH,B.BK,2025,242,2025-01-02,2025-12-30,0.0399999991059303,0.0399999991059303,0.0481818177668023,0.0799999982118606,242,1.0,242,27,35,62,79,241,124,21,32,53,63,197,0,0,0,0,0,53,0,0,0,0,0,23,0,0,0,0,0,0
1,20,abs_gap_ge,TW,3114.TWO,2025,242,2025-01-02,2025-12-31,18.33900260925293,24.117634773254395,32.30072012026448,2118.962646484375,241,0.9958677685950412,0,1,1,2,2,2,0,1,1,2,2,0,0,1,1,2,2,0,0,1,1,2,2,0,0,1,0,1,1,0
2,20,abs_gap_ge,TW,7780.TW,2025,243,2025-01-02,2025-12-31,9.26990032196045,15.407329559326172,15.916297759538816,32.4045295715332,238,0.9794238683127572,0,2,1,3,11,13,0,1,1,2,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20,abs_gap_ge,TW,1752.TW,2025,242,2025-01-02,2025-12-31,29.26412010192871,37.52499961853027,53.711089488888575,4030.989013671875,1,0.0041322314049586,0,1,1,2,2,0,0,1,1,2,2,0,0,1,1,2,2,0,0,1,1,2,2,0,0,1,0,1,1,0
4,20,abs_gap_ge,TW,6793.TWO,2025,242,2025-01-02,2025-12-31,4.599999904632568,7.28000020980835,9.266570274494896,21.0,242,1.0,0,0,1,1,14,49,0,0,1,1,5,13,0,0,1,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0
5,20,abs_gap_ge,TW,4950.TWO,2025,242,2025-01-02,2025-12-31,9.199999809265137,12.350000381469728,13.627061410383744,26.299999237060547,242,1.0,0,1,0,1,1,17,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0
6,20,abs_gap_ge,TW,6236.TWO,2025,242,2025-01-02,2025-12-31,19.600000381469727,28.399999618530277,27.992561994505323,31.5,233,0.962809917355372,0,0,2,2,3,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,abs_gap_ge,TW,6819.TWO,2025,242,2025-01-02,2025-12-31,16.100000381469727,23.89999961853028,24.385123970094792,33.95000076293945,226,0.9338842975206612,0,2,0,2,11,24,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,20,abs_gap_ge,TW,7777.TWO,2025,243,2025-01-02,2025-12-31,12.399999618530272,15.850000381469728,19.373662615018617,38.84999847412109,218,0.897119341563786,0,0,1,1,15,32,0,0,1,1,3,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9,20,abs_gap_ge,TW,2924.TWO,2025,242,2025-01-02,2025-12-31,21.450000762939453,28.799999237060547,28.02871897989068,32.0,179,0.7396694214876033,0,1,3,4,3,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20,abs_gap_ge,TW,6936.TW,2025,178,2025-04-17,2025-12-31,34.150001525878906,36.00767135620117,36.275307130277824,44.00280380249024,0,0.0,0,1,1,2,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,abs_gap_ge,UK,ETL.L,2025,253,2025-01-02,2025-12-31,3.037631034851074,4.264999866485596,4.2358923052610615,4.264999866485596,0,0.0,0,12,68,80,2,18,0,10,63,73,2,7,0,9,58,67,1,4,0,3,43,46,0,1,0,0,0,0,0,0
2,20,abs_gap_ge,UK,SYME.L,2025,252,2025-01-02,2025-12-31,2.999999924213625e-05,0.003000000026077,0.0020611905296795,0.0080000003799796,252,1.0,252,24,27,51,33,125,252,23,23,46,28,125,252,14,4,18,14,113,242,2,1,3,5,42,119,2,0,2,4,23
3,20,abs_gap_ge,UK,PYX.L,2025,253,2025-01-02,2025-12-31,0.3479999899864197,0.699999988079071,1.1104743111981703,3.049999952316284,144,0.5691699604743083,0,52,88,140,62,139,0,18,13,31,20,110,0,3,5,8,5,62,0,0,0,0,1,26,0,0,0,0,0,5
4,20,abs_gap_ge,UK,CDFF.L,2025,253,2025-01-02,2025-12-31,25.997323989868164,2599.732421875,2055.694946575542,2699.800048828125,0,0.0,0,13,14,27,27,0,0,13,14,27,27,0,0,13,14,27,27,0,0,13,14,27,27,0,0,13,0,13,13,0
5,20,abs_gap_ge,UK,VOX.L,2025,253,2025-01-02,2025-12-31,0.0015000000130385,0.1500000059604644,0.0915326089239329,0.2199999988079071,253,1.0,119,12,13,25,26,4,119,12,13,25,25,4,119,12,12,24,24,4,119,12,12,24,24,4,119,12,0,12,12,1
6,20,abs_gap_ge,UK,PRM.L,2025,253,2025-01-02,2025-12-31,1.5099999904632568,3.049999952316284,3.1048418877153057,4.800000190734863,0,0.0,0,57,65,122,22,142,0,20,5,25,7,113,0,2,0,2,3,65,0,1,0,1,0,11,0,0,0,0,0,0
7,20,abs_gap_ge,UK,FIL.L,2025,253,2025-01-02,2025-12-31,0.0724999979138374,0.1099999994039535,3.8284090897841416,11.0,160,0.6324110671936759,0,11,12,23,23,0,0,11,12,23,23,0,0,11,12,23,23,0,0,11,11,22,22,0,0,11,0,11,11,0
8,20,abs_gap_ge,UK,HYG.L,2025,253,2025-01-02,2025-12-31,0.050000000745058,6.0,5.2819189221226415,11.40180206298828,92,0.3636363636363636,0,10,12,22,25,5,0,10,12,22,22,5,0,10,11,21,21,4,0,10,10,20,20,4,0,10,0,10,10,3
9,20,abs_gap_ge,UK,BMTO.L,2025,253,2025-01-02,2025-12-31,14.0,15.498380661010742,637.1263452952087,1699.8223876953125,0,0.0,0,11,11,22,24,3,0,11,11,22,23,2,0,11,11,22,22,1,0,11,11,22,22,1,0,11,0,11,11,0
10,20,abs_gap_ge,UK,HSM.L,2025,253,2025-01-02,2025-12-31,2.998882532119751,309.8845520019531,237.0320712700192,344.9596862792969,0,0.0,0,11,11,22,22,4,0,11,11,22,22,0,0,11,11,22,22,0,0,11,11,22,22,0,0,11,0,11,11,0
1,20,abs_gap_ge,US,LUCYW,2025,250,2025-01-02,2025-12-31,0.0340000018477439,0.0799999982118606,0.0805440002828836,0.1550000011920929,250,1.0,188,42,50,92,93,110,17,26,25,51,44,77,0,9,5,14,19,62,0,2,1,3,7,36,0,0,0,0,1,8
2,20,abs_gap_ge,US,MYSEW,2025,250,2025-01-02,2025-12-31,0.0460000000894069,0.2189999967813491,0.2133359994888305,0.7599999904632568,250,1.0,32,45,43,88,101,122,3,23,21,44,46,82,0,11,8,19,20,63,0,5,1,6,7,26,0,0,0,0,2,12
3,20,abs_gap_ge,US,PPCB,2025,250,2025-01-02,2025-12-31,0.0003999999898951,3.0,3.864593995981384,25.0,53,0.212,17,29,31,60,73,109,17,22,22,44,48,64,17,20,13,33,33,54,17,10,6,16,16,38,17,3,0,3,6,15
4,20,abs_gap_ge,US,MYPSW,2025,250,2025-01-02,2025-12-31,0.0080000003799796,0.0160000007599592,0.0173040000125765,0.032999999821186,250,1.0,250,36,37,73,85,104,250,19,21,40,45,70,250,17,6,23,23,50,209,5,0,5,2,21,12,0,0,0,0,0
5,20,abs_gap_ge,US,WALDW,2025,250,2025-01-02,2025-12-31,0.0299999993294477,0.0700000002980232,0.0835159999653696,0.1720000058412552,250,1.0,165,28,45,73,73,111,89,15,24,39,32,80,7,3,6,9,10,50,0,0,0,0,0,22,0,0,0,0,0,1
6,20,abs_gap_ge,US,RNWWW,2025,250,2025-01-02,2025-12-31,0.0049999998882412,0.1169999986886978,0.103664000481367,0.2479999959468841,250,1.0,113,31,62,93,90,141,58,13,21,34,39,90,55,9,2,11,19,59,50,6,0,6,8,26,21,1,0,1,1,9
7,20,abs_gap_ge,US,SEATW,2025,250,2025-01-02,2025-12-31,0.032999999821186,0.1609999984502792,0.1812360002994537,0.4350000023841858,250,1.0,50,18,48,66,70,87,30,11,20,31,29,53,1,3,8,11,8,27,0,1,0,1,2,15,0,0,0,0,0,3
8,20,abs_gap_ge,US,PAPL,2025,250,2025-01-02,2025-12-31,0.4600000083446502,4.5,4.73776801097393,11.18000030517578,6,0.024,0,12,31,43,55,159,0,5,26,31,17,76,0,1,20,21,10,58,0,1,6,7,7,40,0,1,0,1,0,13
9,20,abs_gap_ge,US,NTRBW,2025,250,2025-01-02,2025-12-31,1.1100000143051147,1.7949999570846558,1.87438400554657,4.03000020980835,0,0.0,0,33,46,79,73,84,0,17,13,30,27,59,0,5,3,8,11,40,0,1,0,1,5,16,0,0,0,0,3,3
10,20,abs_gap_ge,US,CCGWW,2025,250,2025-01-02,2025-12-31,0.0199999995529651,0.0294999992474913,0.0308640001043676,0.0540000014007091,250,1.0,250,28,44,72,76,91,248,13,16,29,31,62,187,4,6,10,11,39,12,1,0,1,2,16,0,0,0,0,0,0
1,30,abs_gap_ge,AU,SFG.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0018478261455046,0.003000000026077,253,1.0,253,42,42,84,96,75,253,42,37,79,91,75,253,36,26,62,57,63,89,10,9,19,17,14,0,10,0,10,11,14
2,30,abs_gap_ge,AU,IOV.AX,2025,169,2025-01-08,2025-12-30,0.1000000014901161,0.1500000059604644,0.1473372809632995,0.3000000119209289,169,1.0,0,16,34,50,41,38,0,16,33,49,39,38,0,15,33,48,29,38,0,8,14,22,13,38,0,5,0,5,2,31
3,30,abs_gap_ge,AU,EDE.AX,2025,253,2025-01-02,2025-12-31,0.0199999995529651,0.0399999991059303,0.0358945411950231,0.0659999996423721,253,1.0,0,29,22,51,68,106,0,28,22,50,51,84,0,26,19,45,39,68,0,13,6,19,25,32,0,8,0,8,9,20
4,30,abs_gap_ge,AU,BP8.AX,2025,199,2025-01-02,2025-12-30,0.0010000000474974,0.0020000000949949,0.0023944724389777,0.0049999998882412,199,1.0,199,27,28,55,58,53,199,25,26,51,44,53,180,20,22,42,31,48,6,3,11,14,7,16,0,3,0,3,3,15
5,30,abs_gap_ge,AU,SRN.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0023909091550061,0.0040000001899898,253,1.0,253,36,42,78,70,95,253,29,23,52,35,82,221,27,12,39,20,76,47,2,2,4,2,11,0,2,0,2,2,10
6,30,abs_gap_ge,AU,88E.AX,2025,253,2025-01-02,2025-12-31,0.0199999995529651,0.0230000000447034,0.0284703559879021,0.050000000745058,253,1.0,0,27,13,40,43,82,0,27,12,39,41,74,0,27,12,39,38,72,0,15,7,22,28,41,0,15,0,15,9,34
7,30,abs_gap_ge,AU,MOM.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0015000000130385,0.0016166008429108,0.003000000026077,253,1.0,253,23,30,53,57,50,253,23,26,49,53,50,253,19,19,38,42,45,142,3,5,8,6,14,0,3,0,3,3,14
8,30,abs_gap_ge,AU,HLX.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0019749486621049,0.0040000001899898,253,1.0,253,32,44,76,83,74,253,30,26,56,58,66,232,19,18,37,38,51,107,5,5,10,8,9,0,5,0,5,3,9
9,30,abs_gap_ge,AU,ERA.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0024999999441206,0.0024031620714702,0.003000000026077,253,1.0,253,49,82,131,113,218,253,49,18,67,74,218,253,20,16,36,24,105,7,3,2,5,3,6,0,3,0,3,1,6
10,30,abs_gap_ge,AU,1TT.AX,2025,189,2025-01-02,2025-12-30,0.0010000000474974,0.0199999995529651,0.0212883595013793,0.0799999982118606,189,1.0,87,23,38,61,70,52,70,15,33,48,53,44,54,13,23,36,34,38,9,2,9,11,11,16,0,2,0,2,3,15
1,30,abs_gap_ge,CA,MTLO.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0099999997764825,0.0116633463584152,0.0149999996647238,251,1.0,251,34,73,107,82,110,251,33,73,106,78,108,251,32,72,104,76,107,251,32,19,51,41,107,162,2,0,2,3,29
2,30,abs_gap_ge,CA,ACU.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0149999996647238,0.015438246729958,0.0299999993294477,251,1.0,251,46,55,101,90,107,251,44,53,97,86,105,251,38,31,69,59,96,232,21,5,26,25,72,62,5,0,5,4,19
3,30,abs_gap_ge,CA,CSTR.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0149999996647238,0.0160756969297548,0.0299999993294477,251,1.0,251,58,42,100,90,185,251,55,41,96,86,174,251,51,12,63,54,157,228,22,7,29,18,67,51,5,0,5,4,24
4,30,abs_gap_ge,CA,MTX.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0199999995529651,0.0200398401895247,0.0299999993294477,251,1.0,251,33,29,62,63,51,251,33,29,62,63,51,251,33,29,62,63,51,200,33,13,46,48,51,50,19,0,19,17,31
5,30,abs_gap_ge,CA,VLI.V,2025,251,2025-01-02,2025-12-31,0.0199999995529651,0.0199999995529651,0.0221912345637481,0.0299999993294477,251,1.0,251,35,27,62,54,68,251,35,27,62,54,68,251,35,27,62,54,68,196,35,0,35,27,67,0,0,0,0,0,0
6,30,abs_gap_ge,CA,POR.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0099999997764825,0.0081274898581769,0.0149999996647238,251,1.0,251,27,33,60,55,24,251,27,33,60,55,24,251,27,33,60,55,24,251,27,32,59,54,24,250,26,0,26,27,21
7,30,abs_gap_ge,CA,PUL.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0149999996647238,0.0147211152088059,0.0199999995529651,251,1.0,251,46,27,73,72,60,251,45,27,72,72,58,251,45,15,60,54,57,251,21,0,21,18,28,53,0,0,0,1,6
8,30,abs_gap_ge,CA,BNG.TO,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0199999995529651,0.0153784857120408,0.0199999995529651,251,1.0,251,29,31,60,51,56,251,29,31,60,51,56,251,29,31,60,51,56,251,29,31,60,51,56,116,29,0,29,26,56
9,30,abs_gap_ge,CA,NXS.V,2025,251,2025-01-02,2025-12-31,0.1299999952316284,0.25,0.2759362552389205,0.5,251,1.0,0,31,31,62,62,74,0,30,30,60,51,61,0,30,29,59,46,59,0,28,4,32,22,55,0,0,0,0,0,8
10,30,abs_gap_ge,CA,PER.V,2025,251,2025-01-02,2025-12-31,0.0199999995529651,0.0299999993294477,0.0286852583749241,0.0599999986588954,251,1.0,251,50,8,58,62,64,240,49,8,57,59,60,209,48,7,55,52,60,90,36,0,36,23,45,0,0,0,0,0,0
1,30,abs_gap_ge,CN,300276.SZ,2025,243,2025-01-02,2025-12-31,8.0600004196167,10.899999618530272,15.757777763492284,1183.0,0,0.0,0,2,1,3,10,18,0,1,1,2,4,3,0,1,1,2,2,0,0,1,1,2,2,0,0,1,0,1,1,0
2,30,abs_gap_ge,CN,000615.SZ,2025,243,2025-01-02,2025-12-31,1.6277639865875244,1.9028799533844,2.005282090034014,3.7100000381469727,243,1.0,0,1,0,1,1,2,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
3,30,abs_gap_ge,CN,688531.SS,2025,243,2025-01-02,2025-12-31,44.57432174682617,61.06533432006836,60.22959174638913,73.4000015258789,0,0.0,0,0,1,1,2,3,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,abs_gap_ge,FR,ALIBR.PA,2025,255,2025-01-02,2025-12-31,9.999999747378752e-05,0.0003000000142492,0.0003176470626117,0.0006000000284984,255,1.0,255,59,42,101,93,222,255,57,42,99,92,217,255,48,20,68,58,181,255,29,0,29,25,118,255,0,0,0,1,14
2,30,abs_gap_ge,FR,ALBOO.PA,2025,255,2025-01-02,2025-12-31,2.0,12.0,94.92941176470588,1400.0,0,0.0,0,36,59,95,104,224,0,16,30,46,43,168,0,13,26,39,27,138,0,8,21,29,17,94,0,2,0,2,6,54
3,30,abs_gap_ge,FR,ALALO.PA,2025,255,2025-01-02,2025-12-31,0.0627999976277351,0.6000000238418579,9.63523843858172,300.0,182,0.7137254901960784,10,45,22,67,107,233,0,38,10,48,63,182,0,33,4,37,28,137,0,14,4,18,12,75,0,10,0,10,6,29
4,30,abs_gap_ge,FR,MLCOT.PA,2025,255,2025-01-02,2025-12-31,0.0049999998882412,0.125,0.1149803920046371,0.4020000100135803,255,1.0,112,44,29,73,77,20,89,30,17,47,46,11,56,22,10,32,33,8,23,9,2,11,12,3,5,1,0,1,1,0
5,30,abs_gap_ge,FR,MLGEQ.PA,2025,255,2025-01-02,2025-12-31,0.0109999999403953,0.0160000007599592,0.016368627464216,0.0344999991357326,255,1.0,255,20,18,38,36,9,255,18,14,32,29,6,250,18,8,26,24,5,215,5,2,7,6,2,0,2,0,2,1,1
6,30,abs_gap_ge,FR,MLWEY.PA,2025,255,2025-01-02,2025-12-31,0.0049999998882412,0.0149999996647238,0.0156882353053957,0.0320000015199184,255,1.0,255,34,23,57,65,22,255,29,16,45,51,18,255,19,4,23,30,12,219,8,2,10,7,6,47,2,0,2,2,0
7,30,abs_gap_ge,FR,MLSML.PA,2025,255,2025-01-02,2025-12-31,0.0049999998882412,0.0189999993890523,0.0215784314252873,0.050000000745058,255,1.0,255,35,27,62,58,34,254,26,14,40,35,27,223,16,4,20,19,20,152,7,1,8,7,9,3,1,0,1,2,1
8,30,abs_gap_ge,FR,MLSEQ.PA,2025,255,2025-01-02,2025-12-31,0.003000000026077,0.0070000002160668,0.0070274509270401,0.0104999998584389,255,1.0,255,35,45,80,81,25,255,15,19,34,31,12,255,7,7,14,12,6,255,0,1,1,0,2,239,0,0,0,0,1
9,30,abs_gap_ge,FR,MLNMA.PA,2025,255,2025-01-02,2025-12-31,0.0160000007599592,0.1049999967217445,0.0968117639203281,0.2419999986886978,255,1.0,126,24,18,42,42,3,63,8,14,22,23,3,54,6,8,14,13,3,24,6,4,10,10,3,0,5,0,5,3,1
10,30,abs_gap_ge,FR,MLFTI.PA,2025,255,2025-01-02,2025-12-31,0.0160000007599592,0.0299999993294477,0.0319352943011942,0.0555000007152557,255,1.0,255,37,39,76,73,31,247,15,8,23,23,17,149,8,3,11,8,5,1,2,0,2,1,0,0,0,0,0,0,0
1,30,abs_gap_ge,HK,8247.HK,2025,246,2025-01-02,2025-12-31,0.5,0.7649999856948853,0.8861788610617319,2.3299999237060547,209,0.8495934959349594,0,17,14,31,35,35,0,7,5,12,12,14,0,3,3,6,4,10,0,0,1,1,2,4,0,0,0,0,0,1
2,30,abs_gap_ge,HK,8280.HK,2025,246,2025-01-02,2025-12-31,0.0320000015199184,0.061999998986721,0.0667195124778805,0.1180000007152557,246,1.0,0,27,12,39,50,69,0,11,1,12,10,26,0,4,0,4,2,16,0,0,0,0,0,4,0,0,0,0,0,0
3,30,abs_gap_ge,HK,8286.HK,2025,246,2025-01-02,2025-12-31,0.0460000000894069,0.1080000028014183,0.1088455278668703,0.1689999997615814,246,1.0,0,20,22,42,47,31,0,4,3,7,17,20,0,3,1,4,6,9,0,0,0,0,1,5,0,0,0,0,0,2
4,30,abs_gap_ge,HK,8067.HK,2025,246,2025-01-02,2025-12-31,0.2070000022649765,0.3000000119209289,0.2979715466499328,0.395000010728836,246,1.0,0,6,15,21,22,28,0,5,2,7,7,7,0,4,0,4,3,4,0,0,0,0,0,1,0,0,0,0,0,0
5,30,abs_gap_ge,HK,1370.HK,2025,246,2025-01-02,2025-12-31,0.1899999976158142,0.3375000059604645,0.4507804864305791,1.1799999475479126,234,0.951219512195122,0,16,18,34,29,34,0,5,4,9,5,19,0,1,3,4,2,8,0,0,0,0,1,1,0,0,0,0,0,0
6,30,abs_gap_ge,HK,0755.HK,2025,246,2025-01-02,2025-12-31,0.3199999928474426,0.4600000083446502,0.5578861785371129,1.100000023841858,201,0.8170731707317073,0,9,7,16,16,33,0,3,1,4,5,9,0,3,1,4,3,6,0,2,0,2,1,3,0,1,0,1,1,2
7,30,abs_gap_ge,HK,0426.HK,2025,246,2025-01-02,2025-12-31,0.0419999994337558,0.0555000007152556,0.0628292683239389,0.1410000026226043,246,1.0,0,10,6,16,28,40,0,6,0,6,7,16,0,3,0,3,5,8,0,0,0,0,2,1,0,0,0,0,1,1
8,30,abs_gap_ge,HK,8193.HK,2025,246,2025-01-02,2025-12-31,0.0700000002980232,0.1580000072717666,0.1710243920788047,0.2899999916553497,246,1.0,0,8,11,19,20,15,0,2,2,4,5,9,0,2,1,3,2,6,0,0,0,0,0,1,0,0,0,0,0,0
9,30,abs_gap_ge,HK,0834.HK,2025,246,2025-01-02,2025-12-31,0.1449999958276748,0.1689999997615814,0.2440121952232306,0.6600000262260437,246,1.0,0,5,3,8,12,24,0,3,0,3,4,9,0,3,0,3,3,6,0,3,0,3,1,4,0,1,0,1,1,0
10,30,abs_gap_ge,HK,6163.HK,2025,246,2025-01-02,2025-12-31,0.1720000058412552,0.209999993443489,0.2294268287657722,0.3350000083446502,246,1.0,0,8,1,9,8,16,0,4,0,4,2,8,0,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1,30,abs_gap_ge,JP,8105.T,2025,243,2025-01-06,2025-12-30,37.0,54.0,237.20987654320987,924.0,144,0.5925925925925926,0,13,6,19,46,78,0,6,3,9,12,24,0,4,0,4,6,6,0,1,0,1,1,3,0,0,0,0,0,0
2,30,abs_gap_ge,JP,2134.T,2025,243,2025-01-06,2025-12-30,16.0,31.0,38.8641975308642,104.0,240,0.9876543209876544,0,6,3,9,35,94,0,3,1,4,13,26,0,2,1,3,4,9,0,0,0,0,0,1,0,0,0,0,0,0
3,30,abs_gap_ge,JP,6993.T,2025,243,2025-01-06,2025-12-30,19.0,34.0,41.21399176954733,188.0,235,0.9670781893004116,0,9,3,12,26,88,0,4,1,5,16,24,0,3,0,3,8,9,0,0,0,0,1,1,0,0,0,0,0,0
4,30,abs_gap_ge,JP,4833.T,2025,243,2025-01-06,2025-12-30,57.0,91.0,102.07818930041152,386.0,164,0.6748971193415638,0,6,0,6,28,65,0,5,0,5,10,20,0,3,0,3,6,15,0,0,0,0,0,1,0,0,0,0,0,0
5,30,abs_gap_ge,JP,7138.T,2025,243,2025-01-06,2025-12-30,115.0,154.0,188.74156380484624,548.0,0,0.0,0,14,0,14,31,52,0,6,0,6,13,16,0,3,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0
6,30,abs_gap_ge,JP,7603.T,2025,243,2025-01-06,2025-12-30,113.0,195.0,246.6296296296296,635.0,0,0.0,0,6,2,8,18,30,0,4,0,4,5,9,0,3,0,3,3,1,0,1,0,1,1,0,0,1,0,1,1,0
7,30,abs_gap_ge,JP,4594.T,2025,243,2025-01-06,2025-12-30,32.0,48.0,54.25925925925926,100.0,242,0.9958847736625516,0,6,1,7,13,38,0,2,0,2,3,12,0,2,0,2,1,5,0,0,0,0,1,0,0,0,0,0,0,0
8,30,abs_gap_ge,JP,5721.T,2025,243,2025-01-06,2025-12-30,19.0,122.0,129.35390946502056,422.0,93,0.382716049382716,0,17,5,22,57,110,0,8,0,8,21,35,0,2,0,2,8,18,0,0,0,0,1,1,0,0,0,0,1,0
9,30,abs_gap_ge,JP,6177.T,2025,243,2025-01-06,2025-12-30,72.0,107.0,135.17283950617283,522.0,91,0.3744855967078189,0,6,4,10,30,56,0,4,0,4,11,19,0,2,0,2,6,11,0,0,0,0,0,2,0,0,0,0,0,0
10,30,abs_gap_ge,JP,3686.T,2025,243,2025-01-06,2025-12-30,92.0,133.0,135.03703703703704,197.0,2,0.0082304526748971,0,3,1,4,8,14,0,2,0,2,1,4,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
