rank,threshold_pct,metric,market,symbol,year,n_days,first_date,last_date,min_close,median_close,mean_close,max_close,penny_days,penny_day_ratio,one_tick_ge_10_days,gap_up_ge_10_days,gap_down_le_10_days,abs_gap_ge_10_days,abs_ret_ge_10_days,range_ge_10_days,one_tick_ge_20_days,gap_up_ge_20_days,gap_down_le_20_days,abs_gap_ge_20_days,abs_ret_ge_20_days,range_ge_20_days,one_tick_ge_30_days,gap_up_ge_30_days,gap_down_le_30_days,abs_gap_ge_30_days,abs_ret_ge_30_days,range_ge_30_days,one_tick_ge_50_days,gap_up_ge_50_days,gap_down_le_50_days,abs_gap_ge_50_days,abs_ret_ge_50_days,range_ge_50_days,one_tick_ge_100_days,gap_up_ge_100_days,gap_down_le_100_days,abs_gap_ge_100_days,abs_ret_ge_100_days,range_ge_100_days
3,20,range_ge,TH,NATION.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0299999993294477,0.0314462802965532,0.050000000745058,242,1.0,242,47,36,83,85,231,241,47,36,83,85,231,165,44,22,66,61,222,43,16,1,17,20,107,0,0,0,0,0,8
4,20,range_ge,TH,MORE.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0354958674139227,0.0599999986588954,242,1.0,242,36,41,77,88,239,181,36,38,74,80,230,117,24,21,45,56,146,57,24,0,24,28,125,0,0,0,0,1,6
5,20,range_ge,TH,CIG.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0362809911555002,0.0599999986588954,242,1.0,242,29,49,78,80,230,207,29,47,76,72,225,117,21,14,35,37,187,13,7,0,7,10,97,0,0,0,0,0,6
6,20,range_ge,TH,GRAND.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0406611567086054,0.0599999986588954,242,1.0,242,27,52,79,88,221,157,25,49,74,80,210,75,14,3,17,20,116,2,2,0,2,2,23,0,0,0,0,0,3
7,20,range_ge,TH,STOWER.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0452066111524612,0.0700000002980232,242,1.0,242,31,71,102,97,237,144,26,51,77,71,203,38,8,3,11,18,113,7,3,0,3,4,32,0,0,0,0,0,7
8,20,range_ge,TH,B.BK,2025,242,2025-01-02,2025-12-30,0.0399999991059303,0.0399999991059303,0.0481818177668023,0.0799999982118606,242,1.0,242,27,35,62,79,241,124,21,32,53,63,197,0,0,0,0,0,53,0,0,0,0,0,23,0,0,0,0,0,0
9,20,range_ge,TH,WAVE.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0299999993294477,0.0414876027940964,0.0799999982118606,242,1.0,242,25,35,60,77,221,176,14,29,43,66,193,123,14,11,25,41,177,35,6,0,6,11,76,0,0,0,0,0,13
10,20,range_ge,TH,GEL.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0428512391888282,0.0900000035762786,242,1.0,242,24,55,79,80,229,158,18,41,59,67,191,54,11,3,14,13,120,5,2,0,2,2,42,0,0,0,0,0,9
1,20,range_ge,TW,6682.TWO,2025,242,2025-01-02,2025-12-31,5.5,13.924999713897703,21.5254063290998,70.80000305175781,175,0.7231404958677686,0,0,0,0,30,79,0,0,0,0,9,18,0,0,0,0,4,9,0,0,0,0,0,1,0,0,0,0,0,0
2,20,range_ge,TW,6467.TWO,2025,243,2025-01-02,2025-12-31,44.95000076293945,70.9000015258789,102.42201680312922,199.5,0,0.0,0,0,0,0,23,58,0,0,0,0,5,15,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
3,20,range_ge,TW,7759.TWO,2025,204,2025-03-10,2025-12-31,60.5,74.80000305175781,83.4392157348932,182.0,0,0.0,0,0,0,0,11,46,0,0,0,0,6,15,0,0,0,0,1,6,0,0,0,0,0,3,0,0,0,0,0,0
4,20,range_ge,TW,7719.TWO,2025,243,2025-01-02,2025-12-31,16.100000381469727,25.950000762939453,35.4109054534033,89.80000305175781,148,0.6090534979423868,0,0,0,0,19,45,0,0,0,0,4,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5,20,range_ge,TW,3585.TWO,2025,242,2025-01-02,2025-12-31,5.070000171661377,7.019999980926514,9.41111569168154,19.350000381469727,242,1.0,0,1,0,1,17,44,0,0,0,0,4,13,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0
6,20,range_ge,TW,6793.TWO,2025,242,2025-01-02,2025-12-31,4.599999904632568,7.28000020980835,9.266570274494896,21.0,242,1.0,0,0,1,1,14,49,0,0,1,1,5,13,0,0,1,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0
7,20,range_ge,TW,7796.TWO,2025,243,2025-01-02,2025-12-31,88.5999984741211,123.5,133.1580246034473,253.0,0,0.0,0,0,0,0,18,42,0,0,0,0,7,13,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0
8,20,range_ge,TW,5246.TWO,2025,242,2025-01-02,2025-12-31,14.5,23.024999618530277,24.77610877722748,50.400001525878906,180,0.743801652892562,0,1,0,1,17,48,0,0,0,0,7,12,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
9,20,range_ge,TW,6812.TWO,2025,242,2025-01-02,2025-12-31,39.150001525878906,56.5,60.46115684509277,97.5999984741211,0,0.0,0,1,1,2,13,53,0,0,0,0,4,11,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
10,20,range_ge,TW,6820.TWO,2025,242,2025-01-02,2025-12-31,51.0,98.57427215576172,102.39308415562654,233.8689422607422,0,0.0,0,0,0,0,22,73,0,0,0,0,7,11,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0
1,20,range_ge,UK,AMGO.L,2025,253,2025-01-02,2025-12-31,0.209999993443489,0.324999988079071,0.358063240119591,0.8999999761581421,253,1.0,0,5,6,11,38,220,0,0,0,0,13,171,0,0,0,0,7,121,0,0,0,0,2,55,0,0,0,0,0,3
2,20,range_ge,UK,CHP.L,2025,253,2025-01-02,2025-12-31,0.0020000000949949,0.0040000001899898,0.0039486166682432,0.0070000002160668,253,1.0,253,1,3,4,49,180,253,1,2,3,37,162,253,1,0,1,20,121,214,0,0,0,2,10,12,0,0,0,0,2
3,20,range_ge,UK,RRR.L,2025,253,2025-01-02,2025-12-31,0.0219999998807907,0.0350000001490116,0.0342766798208117,0.0599999986588954,253,1.0,14,4,2,6,34,229,0,0,0,0,3,137,0,0,0,0,2,58,0,0,0,0,0,8,0,0,0,0,0,1
4,20,range_ge,UK,TRC.L,2025,253,2025-01-02,2025-12-31,0.0002500000118743,0.25,0.2189911074892446,0.4749999940395355,253,1.0,3,0,6,6,25,217,3,0,3,3,8,137,3,0,2,2,5,63,3,0,2,2,3,21,3,0,0,0,0,15
5,20,range_ge,UK,MIRI.L,2025,253,2025-01-02,2025-12-31,0.006000000052154,0.0120000001043081,0.0842173906676323,0.3799999952316284,253,1.0,162,4,2,6,60,229,141,0,2,2,17,132,9,0,2,2,10,51,0,0,1,1,2,20,0,0,0,0,0,6
6,20,range_ge,UK,SYME.L,2025,252,2025-01-02,2025-12-31,2.999999924213625e-05,0.003000000026077,0.0020611905296795,0.0080000003799796,252,1.0,252,24,27,51,33,125,252,23,23,46,28,125,252,14,4,18,14,113,242,2,1,3,5,42,119,2,0,2,4,23
7,20,range_ge,UK,ORCP.L,2025,253,2025-01-02,2025-12-31,0.0130000002682209,0.0170000009238719,0.0233399210895297,0.0729999989271164,253,1.0,184,13,4,17,47,218,0,4,1,5,11,119,0,0,0,0,4,52,0,0,0,0,2,17,0,0,0,0,1,5
8,20,range_ge,UK,TOM.L,2025,253,2025-01-02,2025-12-31,0.0299999993294477,0.0489999987185001,0.050300394961603,0.0850000008940696,253,1.0,0,3,6,9,32,190,0,0,0,0,4,117,0,0,0,0,2,45,0,0,0,0,1,4,0,0,0,0,0,0
9,20,range_ge,UK,MTC.L,2025,253,2025-01-02,2025-12-31,2.190000057220459,2.869999885559082,2.9675098888487685,4.300000190734863,0,0.0,0,36,64,100,25,173,0,6,0,6,0,116,0,2,0,2,0,33,0,0,0,0,0,4,0,0,0,0,0,2
10,20,range_ge,UK,NOG.L,2025,253,2025-01-02,2025-12-31,2.6549999713897705,3.490000009536743,3.451699597091072,4.710000038146973,0,0.0,0,45,57,102,20,170,0,5,3,8,2,115,0,0,0,0,0,33,0,0,0,0,0,2,0,0,0,0,0,0
1,20,range_ge,US,TMCWW,2025,250,2025-01-02,2025-12-31,0.0949999988079071,0.9115000069141388,0.93293599909544,3.0999999046325684,152,0.608,2,34,5,39,93,218,0,4,0,4,17,98,0,2,0,2,8,36,0,0,0,0,1,5,0,0,0,0,0,0
2,20,range_ge,US,LIDRW,2025,250,2025-01-02,2025-12-31,0.0450000017881393,0.083500001579523,0.1123119999468326,0.4099999964237213,250,1.0,140,32,27,59,87,173,2,11,7,18,20,93,0,6,1,7,11,53,0,2,0,2,6,27,0,1,0,1,1,6
3,20,range_ge,US,RNWWW,2025,250,2025-01-02,2025-12-31,0.0049999998882412,0.1169999986886978,0.103664000481367,0.2479999959468841,250,1.0,113,31,62,93,90,141,58,13,21,34,39,90,55,9,2,11,19,59,50,6,0,6,8,26,21,1,0,1,1,9
4,20,range_ge,US,USBC,2025,249,2025-01-02,2025-12-31,0.4000000059604645,1.0499999523162842,1.7858232858190577,8.0,122,0.4899598393574297,0,8,12,20,69,185,0,4,4,8,19,85,0,2,2,4,6,41,0,2,1,3,3,14,0,2,0,2,1,4
5,20,range_ge,US,MNYWW,2025,250,2025-01-02,2025-12-31,0.025000000372529,0.0509999990463256,0.0615559998750686,0.1800000071525573,250,1.0,212,22,48,70,81,148,118,8,11,19,28,83,29,1,3,4,10,48,0,0,0,0,1,17,0,0,0,0,0,2
6,20,range_ge,US,MYSEW,2025,250,2025-01-02,2025-12-31,0.0460000000894069,0.2189999967813491,0.2133359994888305,0.7599999904632568,250,1.0,32,45,43,88,101,122,3,23,21,44,46,82,0,11,8,19,20,63,0,5,1,6,7,26,0,0,0,0,2,12
7,20,range_ge,US,ABVE,2025,250,2025-01-02,2025-12-31,0.3129999935626983,1.4950000047683716,1.589611999154091,5.28000020980835,92,0.368,0,18,4,22,73,192,0,5,2,7,27,82,0,3,1,4,16,38,0,3,0,3,3,15,0,1,0,1,3,3
8,20,range_ge,US,YYAI,2025,250,2025-01-02,2025-12-31,0.7799999713897705,40.85000038146973,55.89522000145912,245.0,17,0.068,0,8,12,20,67,172,0,4,5,9,21,82,0,4,2,6,8,37,0,3,0,3,5,12,0,2,0,2,1,4
9,20,range_ge,US,WALDW,2025,250,2025-01-02,2025-12-31,0.0299999993294477,0.0700000002980232,0.0835159999653696,0.1720000058412552,250,1.0,165,28,45,73,73,111,89,15,24,39,32,80,7,3,6,9,10,50,0,0,0,0,0,22,0,0,0,0,0,1
10,20,range_ge,US,VELO,2025,250,2025-01-02,2025-12-31,1.965000033378601,6.322499990463257,7.602451992511749,26.25,0,0.0,0,18,2,20,65,193,0,3,1,4,23,78,0,0,1,1,9,39,0,0,1,1,4,9,0,0,0,0,0,3
1,30,range_ge,AU,ERA.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0024999999441206,0.0024031620714702,0.003000000026077,253,1.0,253,49,82,131,113,218,253,49,18,67,74,218,253,20,16,36,24,105,7,3,2,5,3,6,0,3,0,3,1,6
2,30,range_ge,AU,SRN.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0023909091550061,0.0040000001899898,253,1.0,253,36,42,78,70,95,253,29,23,52,35,82,221,27,12,39,20,76,47,2,2,4,2,11,0,2,0,2,2,10
3,30,range_ge,AU,VML.AX,2025,253,2025-01-02,2025-12-31,0.050000000745058,0.1500000059604644,0.1542766812320047,0.3849999904632568,253,1.0,0,20,27,47,66,144,0,19,19,38,47,107,0,16,19,35,35,75,0,14,1,15,19,65,0,3,0,3,3,9
4,30,range_ge,AU,TMK.AX,2025,253,2025-01-02,2025-12-31,0.0549990013241767,0.1374990046024322,0.1446908442045859,0.2199990004301071,253,1.0,0,54,47,101,86,157,0,44,35,79,63,140,0,19,13,32,20,74,0,11,0,11,8,50,0,1,0,1,1,2
5,30,range_ge,AU,88E.AX,2025,253,2025-01-02,2025-12-31,0.0199999995529651,0.0230000000447034,0.0284703559879021,0.050000000745058,253,1.0,0,27,13,40,43,82,0,27,12,39,41,74,0,27,12,39,38,72,0,15,7,22,28,41,0,15,0,15,9,34
6,30,range_ge,AU,EDE.AX,2025,253,2025-01-02,2025-12-31,0.0199999995529651,0.0399999991059303,0.0358945411950231,0.0659999996423721,253,1.0,0,29,22,51,68,106,0,28,22,50,51,84,0,26,19,45,39,68,0,13,6,19,25,32,0,8,0,8,9,20
7,30,range_ge,AU,SFG.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0018478261455046,0.003000000026077,253,1.0,253,42,42,84,96,75,253,42,37,79,91,75,253,36,26,62,57,63,89,10,9,19,17,14,0,10,0,10,11,14
8,30,range_ge,AU,HLX.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0019749486621049,0.0040000001899898,253,1.0,253,32,44,76,83,74,253,30,26,56,58,66,232,19,18,37,38,51,107,5,5,10,8,9,0,5,0,5,3,9
9,30,range_ge,AU,JAV.AX,2025,253,2025-01-02,2025-12-31,0.061999998986721,0.0930000022053718,0.0852509890149233,0.123999997973442,253,1.0,0,38,30,68,72,113,0,28,17,45,38,94,0,16,5,21,12,51,0,9,1,10,6,28,0,0,0,0,0,2
10,30,range_ge,AU,BP8.AX,2025,199,2025-01-02,2025-12-30,0.0010000000474974,0.0020000000949949,0.0023944724389777,0.0049999998882412,199,1.0,199,27,28,55,58,53,199,25,26,51,44,53,180,20,22,42,31,48,6,3,11,14,7,16,0,3,0,3,3,15
1,30,range_ge,CA,CSTR.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0149999996647238,0.0160756969297548,0.0299999993294477,251,1.0,251,58,42,100,90,185,251,55,41,96,86,174,251,51,12,63,54,157,228,22,7,29,18,67,51,5,0,5,4,24
2,30,range_ge,CA,MTLO.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0099999997764825,0.0116633463584152,0.0149999996647238,251,1.0,251,34,73,107,82,110,251,33,73,106,78,108,251,32,72,104,76,107,251,32,19,51,41,107,162,2,0,2,3,29
3,30,range_ge,CA,ACU.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0149999996647238,0.015438246729958,0.0299999993294477,251,1.0,251,46,55,101,90,107,251,44,53,97,86,105,251,38,31,69,59,96,232,21,5,26,25,72,62,5,0,5,4,19
4,30,range_ge,CA,BABY.TO,2025,251,2025-01-02,2025-12-31,0.1000000014901161,0.2000000029802322,0.1781175328915812,0.3499999940395355,251,1.0,0,26,33,59,63,146,0,19,22,41,38,117,0,14,8,22,18,90,0,3,0,3,5,39,0,0,0,0,0,3
5,30,range_ge,CA,AAZ.V,2025,251,2025-01-02,2025-12-31,0.0399999991059303,0.1199999973177909,0.1198804792743991,0.2399999946355819,251,1.0,78,43,45,88,96,193,4,40,37,77,83,178,0,16,7,23,27,81,0,3,0,3,7,29,0,1,0,1,0,3
6,30,range_ge,CA,SCD.V,2025,251,2025-01-02,2025-12-31,0.0149999996647238,0.0199999995529651,0.0428486054399573,0.1599999964237213,251,1.0,218,30,26,56,77,155,181,20,22,42,45,97,168,17,0,17,18,73,136,0,0,0,2,10,0,0,0,0,0,2
7,30,range_ge,CA,ILI.V,2025,251,2025-01-02,2025-12-31,0.0199999995529651,0.0299999993294477,0.0271713141633931,0.0599999986588954,251,1.0,251,34,19,53,49,73,245,33,19,52,47,73,226,33,16,49,36,71,104,20,0,20,14,35,0,0,0,0,0,4
8,30,range_ge,CA,ILC.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0149999996647238,0.019884461889496,0.050000000745058,251,1.0,251,45,40,85,74,95,249,37,33,70,52,77,212,36,15,51,33,69,195,10,1,11,9,25,17,0,0,0,1,2
9,30,range_ge,CA,VLI.V,2025,251,2025-01-02,2025-12-31,0.0199999995529651,0.0199999995529651,0.0221912345637481,0.0299999993294477,251,1.0,251,35,27,62,54,68,251,35,27,62,54,68,251,35,27,62,54,68,196,35,0,35,27,67,0,0,0,0,0,0
10,30,range_ge,CA,CPL.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0099999997764825,0.0133067727148294,0.0350000001490116,251,1.0,251,42,37,79,70,91,251,29,32,61,56,73,248,24,28,52,47,66,208,22,25,47,39,57,178,16,0,16,17,39
1,30,range_ge,CN,301535.SZ,2025,189,2025-03-27,2025-12-31,17.372289657592773,20.099584579467773,20.14192506497499,24.35090446472168,0,0.0,0,0,0,0,3,12,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2,30,range_ge,CN,301602.SZ,2025,229,2025-01-22,2025-12-31,21.5,25.13999938964844,25.247313770144267,31.9696044921875,0,0.0,0,1,0,1,6,7,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3,30,range_ge,CN,301632.SZ,2025,96,2025-08-12,2025-12-31,23.6200008392334,28.68000030517578,29.26041668653488,44.36000061035156,0,0.0,0,0,0,0,4,8,0,0,0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,30,range_ge,CN,001395.SZ,2025,226,2025-01-27,2025-12-31,36.79639053344727,46.16308784484863,46.32149969792999,58.4900016784668,0,0.0,0,0,0,0,6,12,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5,30,range_ge,CN,688228.SS,2025,243,2025-01-02,2025-12-31,39.82603073120117,63.82939910888672,101.03875313276126,231.8000030517578,0,0.0,0,4,0,4,24,47,0,0,0,0,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6,30,range_ge,CN,301678.SZ,2025,133,2025-06-20,2025-12-31,41.88122177124024,70.02999877929688,71.78906456509927,102.06808471679688,0,0.0,0,0,0,0,9,19,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
7,30,range_ge,CN,301557.SZ,2025,206,2025-03-04,2025-12-31,66.98811340332031,75.76294708251953,86.69124951408905,152.17999267578125,0,0.0,0,0,0,0,2,13,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
8,30,range_ge,CN,301449.SZ,2025,7,2025-12-23,2025-12-31,75.83000183105469,90.11000061035156,93.84857177734376,114.6500015258789,0,0.0,0,0,1,1,4,6,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
9,30,range_ge,CN,301630.SZ,2025,119,2025-07-10,2025-12-31,161.5800018310547,181.47999572753903,183.79411726238348,218.33999633789065,0,0.0,0,0,0,0,4,7,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10,30,range_ge,CN,300391.SZ,2025,243,2025-01-02,2025-12-31,0.8700000047683716,4.349999904632568,4.163621395948983,6.139999866485596,207,0.8518518518518519,0,0,6,6,14,39,0,0,2,2,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,30,range_ge,FR,ALIBR.PA,2025,255,2025-01-02,2025-12-31,9.999999747378752e-05,0.0003000000142492,0.0003176470626117,0.0006000000284984,255,1.0,255,59,42,101,93,222,255,57,42,99,92,217,255,48,20,68,58,181,255,29,0,29,25,118,255,0,0,0,1,14
2,30,range_ge,FR,ALBOO.PA,2025,255,2025-01-02,2025-12-31,2.0,12.0,94.92941176470588,1400.0,0,0.0,0,36,59,95,104,224,0,16,30,46,43,168,0,13,26,39,27,138,0,8,21,29,17,94,0,2,0,2,6,54
3,30,range_ge,FR,ALALO.PA,2025,255,2025-01-02,2025-12-31,0.0627999976277351,0.6000000238418579,9.63523843858172,300.0,182,0.7137254901960784,10,45,22,67,107,233,0,38,10,48,63,182,0,33,4,37,28,137,0,14,4,18,12,75,0,10,0,10,6,29
4,30,range_ge,FR,ALVER.PA,2025,255,2025-01-02,2025-12-31,0.7599999904632568,3.8000009059906006,4.115922518337475,15.20000457763672,50,0.196078431372549,0,26,36,62,66,187,0,8,9,17,32,136,0,5,4,9,13,91,0,4,2,6,5,48,0,0,0,0,1,16
5,30,range_ge,FR,ALHPI.PA,2025,255,2025-01-02,2025-12-31,0.0057000000961124,0.0240000002086162,0.0780364705267928,0.3919999897480011,255,1.0,184,18,5,23,42,164,162,6,2,8,19,108,145,4,2,6,12,69,121,2,1,3,6,39,87,2,0,2,2,30
6,30,range_ge,FR,ALNEV.PA,2025,255,2025-01-02,2025-12-31,0.0020000000949949,2.200000047683716,83.52042727139778,1200.199951171875,108,0.4235294117647059,52,24,12,36,94,227,45,4,2,6,23,123,37,3,1,4,9,60,27,3,0,3,5,13,11,1,0,1,3,5
7,30,range_ge,FR,ALCAB.PA,2025,255,2025-01-02,2025-12-31,0.0040000001899898,0.0979999974370002,0.2938411771776337,2.0,238,0.9333333333333332,129,17,1,18,70,182,116,3,1,4,20,95,94,0,1,1,9,52,70,0,0,0,3,15,43,0,0,0,1,4
8,30,range_ge,FR,ALADO.PA,2025,255,2025-01-02,2025-12-31,3.0,158.0,1712.152941176471,10000.0,0,0.0,0,11,10,21,57,153,0,3,4,7,15,79,0,2,2,4,7,45,0,1,1,2,1,19,0,0,0,0,1,5
9,30,range_ge,FR,GNRO.PA,2025,255,2025-01-02,2025-12-31,0.0248000007122755,0.0505999997258186,0.0648113725451277,0.2240000069141388,255,1.0,215,17,15,32,45,157,125,3,1,4,12,63,43,1,1,2,6,35,0,1,0,1,4,12,0,0,0,0,1,2
10,30,range_ge,FR,ALSRS.PA,2025,255,2025-01-02,2025-12-31,0.0003000000142492,0.002600000007078,0.0068784313700983,0.5699999928474426,255,1.0,254,13,22,35,58,171,254,6,6,12,14,61,254,5,1,6,11,31,254,1,1,2,3,11,214,1,0,1,1,1
1,30,range_ge,HK,0704.HK,2025,246,2025-01-02,2025-12-31,0.0509999990463256,0.0869999974966049,0.1001869913766054,0.3449999988079071,246,1.0,0,15,13,28,41,72,0,3,0,3,14,42,0,1,0,1,9,27,0,1,0,1,7,14,0,0,0,0,2,8
2,30,range_ge,HK,0274.HK,2025,246,2025-01-02,2025-12-31,0.2750000059604645,0.4900000095367431,0.4859959399554787,1.090000033378601,245,0.9959349593495936,0,5,4,9,30,75,0,0,2,2,10,38,0,0,0,0,6,26,0,0,0,0,2,11,0,0,0,0,0,1
3,30,range_ge,HK,1228.HK,2025,246,2025-01-02,2025-12-31,0.1040000021457672,0.4150000065565109,1.0605040652359403,2.930000066757202,146,0.5934959349593496,0,16,2,18,45,149,0,0,0,0,14,65,0,0,0,0,3,25,0,0,0,0,1,7,0,0,0,0,0,0
4,30,range_ge,HK,6188.HK,2025,246,2025-01-02,2025-12-31,0.1710000038146972,0.4625000059604645,0.5054227672820168,1.309999942779541,242,0.983739837398374,0,10,5,15,19,67,0,3,0,3,6,35,0,2,0,2,5,21,0,0,0,0,3,6,0,0,0,0,1,2
5,30,range_ge,HK,8153.HK,2025,246,2025-01-02,2025-12-31,0.6000000238418579,1.6399999856948853,1.9071047705848043,8.100000381469727,69,0.2804878048780488,0,6,2,8,37,76,0,0,0,0,12,31,0,0,0,0,7,21,0,0,0,0,3,10,0,0,0,0,1,1
6,30,range_ge,HK,3626.HK,2025,246,2025-01-02,2025-12-31,0.3170206844806671,7.949999809265137,6.307728304853284,17.535207748413086,56,0.2276422764227642,0,8,3,11,40,84,0,3,0,3,18,32,0,3,0,3,12,21,0,0,0,0,8,10,0,0,0,0,0,4
7,30,range_ge,HK,0723.HK,2025,246,2025-01-02,2025-12-31,0.1070000007748603,0.2549999952316284,0.2671341469617393,0.4950000047683716,246,1.0,0,3,5,8,30,82,0,0,0,0,12,34,0,0,0,0,5,20,0,0,0,0,0,5,0,0,0,0,0,0
8,30,range_ge,HK,1129.HK,2025,246,2025-01-02,2025-12-31,0.209999993443489,0.3125,0.4026463406115043,1.2200000286102295,233,0.9471544715447154,0,7,10,17,42,89,0,1,0,1,9,40,0,0,0,0,3,20,0,0,0,0,0,6,0,0,0,0,0,1
9,30,range_ge,HK,0474.HK,2025,246,2025-01-02,2025-12-31,0.0179999992251396,0.0419999994337558,0.0524796746383473,0.1299999952316284,246,1.0,0,7,12,19,26,75,0,0,0,0,12,29,0,0,0,0,6,19,0,0,0,0,3,7,0,0,0,0,0,1
10,30,range_ge,HK,0379.HK,2025,246,2025-01-02,2025-12-31,0.0289999991655349,0.0750000029802322,0.0784390244360376,0.1700000017881393,246,1.0,0,17,19,36,46,95,0,3,0,3,16,44,0,0,0,0,8,19,0,0,0,0,1,5,0,0,0,0,0,0
1,30,range_ge,JP,5721.T,2025,243,2025-01-06,2025-12-30,19.0,122.0,129.35390946502056,422.0,93,0.382716049382716,0,17,5,22,57,110,0,8,0,8,21,35,0,2,0,2,8,18,0,0,0,0,1,1,0,0,0,0,1,0
2,30,range_ge,JP,9610.T,2025,243,2025-01-06,2025-12-30,59.0,125.0,136.69958847736626,303.0,78,0.3209876543209876,0,5,2,7,27,80,0,3,0,3,16,32,0,1,0,1,9,16,0,0,0,0,0,3,0,0,0,0,0,0
3,30,range_ge,JP,4833.T,2025,243,2025-01-06,2025-12-30,57.0,91.0,102.07818930041152,386.0,164,0.6748971193415638,0,6,0,6,28,65,0,5,0,5,10,20,0,3,0,3,6,15,0,0,0,0,0,1,0,0,0,0,0,0
4,30,range_ge,JP,2673.T,2025,243,2025-01-06,2025-12-30,87.0,137.0,157.7366255144033,329.0,40,0.1646090534979424,0,3,0,3,25,51,0,1,0,1,13,24,0,0,0,0,7,15,0,0,0,0,0,5,0,0,0,0,0,0
5,30,range_ge,JP,6731.T,2025,243,2025-01-06,2025-12-30,29.0,39.0,44.28395061728395,116.0,241,0.9917695473251028,0,5,1,6,21,62,0,1,0,1,10,17,0,0,0,0,3,12,0,0,0,0,0,4,0,0,0,0,0,0
6,30,range_ge,JP,6177.T,2025,243,2025-01-06,2025-12-30,72.0,107.0,135.17283950617283,522.0,91,0.3744855967078189,0,6,4,10,30,56,0,4,0,4,11,19,0,2,0,2,6,11,0,0,0,0,0,2,0,0,0,0,0,0
7,30,range_ge,JP,2134.T,2025,243,2025-01-06,2025-12-30,16.0,31.0,38.8641975308642,104.0,240,0.9876543209876544,0,6,3,9,35,94,0,3,1,4,13,26,0,2,1,3,4,9,0,0,0,0,0,1,0,0,0,0,0,0
8,30,range_ge,JP,6993.T,2025,243,2025-01-06,2025-12-30,19.0,34.0,41.21399176954733,188.0,235,0.9670781893004116,0,9,3,12,26,88,0,4,1,5,16,24,0,3,0,3,8,9,0,0,0,0,1,1,0,0,0,0,0,0
9,30,range_ge,JP,4814.T,2025,243,2025-01-06,2025-12-30,126.0,167.0,164.41152263374485,243.0,0,0.0,0,1,0,1,7,30,0,0,0,0,4,15,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0
10,30,range_ge,JP,3779.T,2025,243,2025-01-06,2025-12-30,117.0,173.0,176.47736625514403,409.0,0,0.0,0,2,2,4,12,29,0,2,0,2,6,10,0,1,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0
1,30,range_ge,KR,012210.KQ,2025,241,2025-01-02,2025-12-30,1820.0,4110.0,5058.4315352697095,15980.0,0,0.0,0,41,11,52,34,82,0,1,0,1,1,38,0,1,0,1,1,14,0,1,0,1,1,0,0,1,0,1,1,0
