market,year,total_stocks,total_stock_days,stocks_ever_penny,stocks_ever_penny_ratio,stocks_penny_majority_days,stocks_penny_majority_ratio,penny_days_total,penny_day_ratio_all,median_close_median_of_stocks,mean_close_mean_of_stocks,stocks_one_tick_ge_10,stocks_one_tick_ge_10_ratio,days_one_tick_ge_10,days_one_tick_ge_10_ratio,stocks_gap_up_ge_10,stocks_gap_up_ge_10_ratio,days_gap_up_ge_10,days_gap_up_ge_10_ratio,stocks_gap_down_le_10,stocks_gap_down_le_10_ratio,days_gap_down_le_10,days_gap_down_le_10_ratio,stocks_abs_gap_ge_10,stocks_abs_gap_ge_10_ratio,days_abs_gap_ge_10,days_abs_gap_ge_10_ratio,stocks_abs_ret_ge_10,stocks_abs_ret_ge_10_ratio,days_abs_ret_ge_10,days_abs_ret_ge_10_ratio,stocks_range_ge_10,stocks_range_ge_10_ratio,days_range_ge_10,days_range_ge_10_ratio,stocks_one_tick_ge_20,stocks_one_tick_ge_20_ratio,days_one_tick_ge_20,days_one_tick_ge_20_ratio,stocks_gap_up_ge_20,stocks_gap_up_ge_20_ratio,days_gap_up_ge_20,days_gap_up_ge_20_ratio,stocks_gap_down_le_20,stocks_gap_down_le_20_ratio,days_gap_down_le_20,days_gap_down_le_20_ratio,stocks_abs_gap_ge_20,stocks_abs_gap_ge_20_ratio,days_abs_gap_ge_20,days_abs_gap_ge_20_ratio,stocks_abs_ret_ge_20,stocks_abs_ret_ge_20_ratio,days_abs_ret_ge_20,days_abs_ret_ge_20_ratio,stocks_range_ge_20,stocks_range_ge_20_ratio,days_range_ge_20,days_range_ge_20_ratio,stocks_one_tick_ge_30,stocks_one_tick_ge_30_ratio,days_one_tick_ge_30,days_one_tick_ge_30_ratio,stocks_gap_up_ge_30,stocks_gap_up_ge_30_ratio,days_gap_up_ge_30,days_gap_up_ge_30_ratio,stocks_gap_down_le_30,stocks_gap_down_le_30_ratio,days_gap_down_le_30,days_gap_down_le_30_ratio,stocks_abs_gap_ge_30,stocks_abs_gap_ge_30_ratio,days_abs_gap_ge_30,days_abs_gap_ge_30_ratio,stocks_abs_ret_ge_30,stocks_abs_ret_ge_30_ratio,days_abs_ret_ge_30,days_abs_ret_ge_30_ratio,stocks_range_ge_30,stocks_range_ge_30_ratio,days_range_ge_30,days_range_ge_30_ratio,stocks_one_tick_ge_50,stocks_one_tick_ge_50_ratio,days_one_tick_ge_50,days_one_tick_ge_50_ratio,stocks_gap_up_ge_50,stocks_gap_up_ge_50_ratio,days_gap_up_ge_50,days_gap_up_ge_50_ratio,stocks_gap_down_le_50,stocks_gap_down_le_50_ratio,days_gap_down_le_50,days_gap_down_le_50_ratio,stocks_abs_gap_ge_50,stocks_abs_gap_ge_50_ratio,days_abs_gap_ge_50,days_abs_gap_ge_50_ratio,stocks_abs_ret_ge_50,stocks_abs_ret_ge_50_ratio,days_abs_ret_ge_50,days_abs_ret_ge_50_ratio,stocks_range_ge_50,stocks_range_ge_50_ratio,days_range_ge_50,days_range_ge_50_ratio,stocks_one_tick_ge_100,stocks_one_tick_ge_100_ratio,days_one_tick_ge_100,days_one_tick_ge_100_ratio,stocks_gap_up_ge_100,stocks_gap_up_ge_100_ratio,days_gap_up_ge_100,days_gap_up_ge_100_ratio,stocks_gap_down_le_100,stocks_gap_down_le_100_ratio,days_gap_down_le_100,days_gap_down_le_100_ratio,stocks_abs_gap_ge_100,stocks_abs_gap_ge_100_ratio,days_abs_gap_ge_100,days_abs_gap_ge_100_ratio,stocks_abs_ret_ge_100,stocks_abs_ret_ge_100_ratio,days_abs_ret_ge_100,days_abs_ret_ge_100_ratio,stocks_range_ge_100,stocks_range_ge_100_ratio,days_range_ge_100,days_range_ge_100_ratio
hk,2022,2358,567704,1415,0.6000848176420696,1190,0.5046649703138253,291733,0.5138822344038443,0.9805477261543274,5.99666593800798,4,0.0016963528413910093,444,0.0007820977128926342,1388,0.5886344359626803,5867,0.010334610994461903,1243,0.5271416454622562,7347,0.012941603370770683,1574,0.6675148430873622,13214,0.023276214365232587,2013,0.8536895674300254,20876,0.03677268435663656,2192,0.9296013570822731,54336,0.09571184983723913,0,0.0,0,0.0,419,0.17769296013570823,750,0.001321111001507828,310,0.13146734520780323,525,0.0009247777010554796,562,0.2383375742154368,1275,0.0022458887025633076,1158,0.4910941475826972,3572,0.0062920113298479486,1630,0.6912637828668363,12156,0.021412567112438878,0,0.0,0,0.0,179,0.07591178965224767,234,0.0004121866324704423,88,0.037319762510602206,101,0.00017790961486972083,241,0.10220525869380831,335,0.0005900962473401631,630,0.26717557251908397,1206,0.0021243464904245873,1164,0.49363867684478374,4577,0.008062300071868438,0,0.0,0,0.0,53,0.022476675148430873,59,0.00010392739878528248,27,0.011450381679389313,30,5.284444006031312e-05,75,0.031806615776081425,89,0.0001567718388455956,239,0.10135708227311281,316,0.0005566281019686315,664,0.28159457167090757,1383,0.0024361286867804347,0,0.0,0,0.0,26,0.01102629346904156,28,4.9321477389625577e-05,0,0.0,0,0.0,26,0.01102629346904156,28,4.9321477389625577e-05,54,0.022900763358778626,60,0.00010568888012062624,264,0.11195928753180662,345,0.0006077110606936009
hk,2023,2431,580801,1511,0.6215549156725627,1325,0.5450431921020157,318651,0.5486405842965146,0.8143559098243713,5.648458305441926,5,0.0020567667626491155,842,0.0014497220218284749,1321,0.5433977786918963,5970,0.010278907921990493,1181,0.4858083093377211,7265,0.01250858727860317,1479,0.6083916083916084,13235,0.022787495200593665,1958,0.8054298642533937,20284,0.03492418229307456,2166,0.8909913615795969,51267,0.088269476120048,0,0.0,0,0.0,419,0.17235705470999588,784,0.0013498599348141618,307,0.1262854792266557,526,0.0009056458236125627,545,0.2241875771287536,1310,0.0022555057584267243,1085,0.4463183874948581,3746,0.00644971341302787,1535,0.6314273961332785,12228,0.021053682758810678,0,0.0,0,0.0,163,0.06705059646236117,232,0.00039944834805725197,102,0.04195804195804196,114,0.00019628065378675313,228,0.09378856437679967,346,0.0005957290018440051,614,0.2525709584533114,1263,0.002174583032742712,1099,0.4520773344302756,4539,0.00781506918893046,0,0.0,0,0.0,61,0.02509255450431921,70,0.00012052320846555016,32,0.01316330728095434,32,5.509632386996579e-05,85,0.03496503496503497,102,0.00017561953233551596,247,0.10160427807486631,359,0.0006181118834161787,612,0.2517482517482518,1330,0.002289940960845453,0,0.0,0,0.0,27,0.011106540518305225,29,4.9931043507156496e-05,0,0.0,0,0.0,27,0.011106540518305225,29,4.9931043507156496e-05,55,0.02262443438914027,58,9.986208701431299e-05,242,0.09954751131221719,327,0.0005630155595462129
hk,2024,2499,605455,1607,0.6430572228891557,1441,0.5766306522609044,352590,0.5823554186520881,0.6800000071525574,5.340732222065922,13,0.005202080832332933,1281,0.002115764177354221,1542,0.617046818727491,7616,0.012578969535308156,1369,0.5478191276510604,9222,0.015231520096456385,1732,0.693077230892357,16838,0.02781048963176454,2212,0.8851540616246498,27014,0.04461768422095779,2370,0.9483793517406963,64993,0.10734571520591951,0,0.0,0,0.0,548,0.21928771508603442,1129,0.0018647133147797936,404,0.16166466586634654,789,0.0013031521748106795,700,0.2801120448179272,1918,0.0031678654895904734,1453,0.5814325730292117,5610,0.009265758809490383,1833,0.7334933973589436,17146,0.02831919795856009,0,0.0,0,0.0,270,0.10804321728691477,386,0.000637537058906112,112,0.04481792717086835,145,0.00023948930969271045,331,0.132452981192477,531,0.0008770263685988224,929,0.37174869947979194,2045,0.0033776250918730543,1376,0.5506202480992397,6832,0.011284075612555846,0,0.0,0,0.0,84,0.03361344537815126,99,0.00016351339075571265,30,0.012004801920768308,34,5.6156113996911414e-05,106,0.04241696678671469,133,0.00021966950475262406,439,0.1756702681072429,613,0.0010124617023560794,838,0.3353341336534614,2061,0.003404051498459836,0,0.0,0,0.0,33,0.013205282112845138,34,5.6156113996911414e-05,0,0.0,0,0.0,33,0.013205282112845138,34,5.6156113996911414e-05,129,0.05162064825930372,145,0.00023948930969271045,351,0.1404561824729892,495,0.0008175669537785632
hk,2025,2615,626083,1580,0.6042065009560229,1416,0.541491395793499,347619,0.5552283004010651,0.7699999809265137,9.324836653131092,15,0.0057361376673040155,1820,0.002906962814834455,1510,0.5774378585086042,6290,0.010046591266653143,1325,0.5066921606118547,5627,0.008987626241249163,1755,0.6711281070745698,11917,0.019034217507902306,2330,0.8910133843212237,23819,0.03804447653106697,2405,0.9196940726577438,62209,0.09936222513628384,0,0.0,0,0.0,451,0.17246653919694072,742,0.0011851463783555853,238,0.0910133843212237,393,0.0006277123001263411,550,0.21032504780114722,1135,0.0018128586784819265,1440,0.5506692160611855,4873,0.007783313075103461,1846,0.7059273422562141,15006,0.023968068131541665,0,0.0,0,0.0,200,0.07648183556405354,247,0.00039451638201324745,71,0.027151051625239005,82,0.00013097304989913479,247,0.09445506692160612,329,0.0005254894319123822,869,0.33231357552581264,1769,0.0028255039667264563,1407,0.5380497131931167,5937,0.009482768259160527,0,0.0,0,0.0,78,0.02982791586998088,83,0.00013257028221497788,27,0.010325047801147227,28,4.4722504843607e-05,100,0.03824091778202677,111,0.00017729278705858487,376,0.14378585086042064,531,0.0008481303597126899,817,0.3124282982791587,1765,0.002819115037463084,0,0.0,0,0.0,37,0.014149139579349905,38,6.0694828002038067e-05,0,0.0,0,0.0,37,0.014149139579349905,38,6.0694828002038067e-05,107,0.04091778202676864,115,0.0001836817163219573,259,0.09904397705544933,340,0.0005430589873866564
jp,2020,3347,796907,109,0.03256647744248581,51,0.015237526142814461,12745,0.01599308325814681,884.3321228027344,837954.3663438928,2,0.0005975500448162533,412,0.0005169988467914072,1461,0.4365103077382731,3058,0.003837336100699329,1257,0.3755602031670152,2004,0.0025147225460436413,1918,0.573050492978787,5062,0.00635205864674297,2543,0.7597848819838662,12825,0.016093471383737373,3062,0.9148491186136839,31211,0.039165172347588866,0,0.0,0,0.0,322,0.09620555721541679,441,0.0005533895423179869,55,0.016432626232446967,59,7.403624262304133e-05,358,0.10696145802210935,500,0.0006274257849410282,649,0.19390498954287422,1330,0.0016689525879431352,1060,0.3167015237526143,3360,0.00421630127480371,0,0.0,0,0.0,50,0.014938751120406334,57,7.152653948327722e-05,0,0.0,0,0.0,50,0.014938751120406334,57,7.152653948327722e-05,106,0.031670152375261426,158,0.00019826654804136492,332,0.09919330743949806,578,0.0007253042073918286,0,0.0,0,0.0,7,0.002091425156856887,9,1.1293664128938508e-05,0,0.0,0,0.0,7,0.002091425156856887,9,1.1293664128938508e-05,7,0.002091425156856887,8,1.0038812559056452e-05,28,0.008365700627427548,35,4.391980494587198e-05,0,0.0,0,0.0,1,0.00029877502240812666,1,1.2548515698820565e-06,0,0.0,0,0.0,1,0.00029877502240812666,1,1.2548515698820565e-06,1,0.00029877502240812666,1,1.2548515698820565e-06,0,0.0,0,0.0
jp,2021,3489,833543,71,0.020349670392662653,43,0.012324448265978791,11060,0.013268661604740247,1035.0,797512.2562997293,2,0.0005732301519059903,291,0.00034911216337969367,836,0.23961020349670392,1527,0.0018319390841264338,492,0.1410146173688736,657,0.0007882016884551847,1095,0.3138435081685297,2184,0.0026201407725816184,1550,0.44425336772714247,5346,0.006413586341676434,1691,0.48466609343651473,11241,0.013485806970966106,0,0.0,0,0.0,217,0.06219547148179994,318,0.0003815040135901807,54,0.015477214101461736,62,7.43812856685258e-05,257,0.07366007451991975,380,0.0004558852992587065,420,0.12037833190025796,793,0.0009513606376635638,553,0.1584981370020063,1569,0.0018823264066760803,0,0.0,0,0.0,30,0.008598452278589854,32,3.8390340990206865e-05,0,0.0,0,0.0,30,0.008598452278589854,32,3.8390340990206865e-05,76,0.021782745772427628,88,0.00010557343772306888,178,0.05101748351963313,319,0.0003827037117461247,0,0.0,0,0.0,6,0.0017196904557179708,7,8.39788709160775e-06,0,0.0,0,0.0,6,0.0017196904557179708,7,8.39788709160775e-06,12,0.0034393809114359416,13,1.559607602727154e-05,18,0.005159071367153913,21,2.5193661274823254e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
jp,2022,3591,860881,80,0.02227791701475912,55,0.015316067947646894,13824,0.016057968522943358,954.7682495117188,808850.6799989999,2,0.000556947925368978,423,0.000491357109751522,796,0.22166527429685323,1467,0.00170406827424464,478,0.13311055416318573,630,0.0007318084613320541,1055,0.2937900306321359,2097,0.002435876735576694,1514,0.4216095795043163,5835,0.006777940272813548,1686,0.46950710108604843,13026,0.015131011138589421,1,0.000278473962684489,31,3.600962270046615e-05,195,0.05430242272347535,258,0.0002996929889264602,56,0.015594541910331383,61,7.08576446686592e-05,240,0.06683375104427736,319,0.00037055063359511944,404,0.11250348092453355,760,0.0008828165565275572,579,0.16123642439431912,1699,0.0019735596441319996,0,0.0,0,0.0,31,0.008632692843219159,33,3.833282416501235e-05,0,0.0,0,0.0,31,0.008632692843219159,33,3.833282416501235e-05,63,0.017543859649122806,87,0.00010105926370775983,199,0.05541631857421331,327,0.00037984343945330425,0,0.0,0,0.0,4,0.001113895850737956,4,4.646402929092406e-06,0,0.0,0,0.0,4,0.001113895850737956,4,4.646402929092406e-06,7,0.001949317738791423,7,8.131205125911712e-06,15,0.004177109440267335,18,2.090881318091583e-05,0,0.0,0,0.0,1,0.000278473962684489,1,1.1616007322731016e-06,0,0.0,0,0.0,1,0.000278473962684489,1,1.1616007322731016e-06,1,0.000278473962684489,1,1.1616007322731016e-06,0,0.0,0,0.0
jp,2023,3676,891974,83,0.022578890097932534,54,0.014689880304679,13498,0.015132728084002449,1086.8822631835938,895840.0144840797,3,0.0008161044613710555,508,0.0005695233269131163,984,0.2676822633297062,1780,0.0019955738620184,648,0.176278563656148,939,0.001052721267660268,1307,0.3555495103373232,2719,0.003048295129678668,1749,0.47578890097932536,6163,0.006909394220010897,1710,0.46517954298150166,11911,0.013353528241854583,1,0.0002720348204570185,64,7.175097031976269e-05,271,0.07372143634385202,380,0.0004260213862735909,90,0.024483133841131665,131,0.00014686526737326425,335,0.0911316648531012,511,0.0005728866536468552,490,0.13329706202393907,976,0.001094202297376381,583,0.15859630032644179,2034,0.002280335525474958,0,0.0,0,0.0,29,0.007889009793253536,73,8.184095052097931e-05,4,0.001088139281828074,32,3.587548515988134e-05,31,0.008433079434167573,105,0.00011771643568086065,69,0.018770402611534277,172,0.0001928307327343622,198,0.05386289445048966,621,0.0006962086338839473,0,0.0,0,0.0,8,0.002176278563656148,42,4.708657427234426e-05,1,0.0002720348204570185,2,2.242217822492584e-06,8,0.002176278563656148,44,4.9328792094836844e-05,11,0.0029923830250272033,49,5.49343366510683e-05,16,0.004352557127312296,247,0.0002769139010778341,0,0.0,0,0.0,3,0.0008161044613710555,8,8.968871289970336e-06,0,0.0,0,0.0,3,0.0008161044613710555,8,8.968871289970336e-06,4,0.001088139281828074,8,8.968871289970336e-06,3,0.0008161044613710555,52,5.829766338480718e-05
jp,2024,3680,901059,101,0.027445652173913045,61,0.01657608695652174,15242,0.016915651472323122,1211.3306274414062,1282513.6139821738,2,0.0005434782608695652,328,0.0003640161188113098,1419,0.38559782608695653,2508,0.002783391542618186,841,0.22853260869565217,1190,0.0013206682359312764,1773,0.48179347826086955,3698,0.004104059778549462,2838,0.7711956521739131,10313,0.01144542144299097,2823,0.7671195652173913,16599,0.018421657183380888,0,0.0,0,0.0,325,0.08831521739130435,451,0.000500522163365551,80,0.021739130434782608,90,9.988247162505452e-05,378,0.10271739130434783,541,0.0006004046349906055,746,0.20271739130434782,1509,0.0016746961075800807,833,0.22635869565217392,2781,0.0030863683732141847,0,0.0,0,0.0,51,0.013858695652173913,62,6.880792489725978e-05,7,0.0019021739130434783,7,7.768636681948685e-06,55,0.014945652173913044,69,7.657656157920846e-05,118,0.03206521739130435,206,0.00022861987949734702,298,0.08097826086956522,670,0.000743569510986517,0,0.0,0,0.0,11,0.002989130434782609,11,1.2207857643062219e-05,0,0.0,0,0.0,11,0.002989130434782609,11,1.2207857643062219e-05,15,0.004076086956521739,17,1.886668908473252e-05,43,0.011684782608695652,63,6.991773013753816e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0005434782608695652,2,2.2196104805567673e-06
jp,2025,3684,894589,99,0.02687296416938111,55,0.01492942453854506,13510,0.015101907132772704,1307.1199951171875,2149716.3159957547,1,0.0002714440825190011,242,0.00027051528690828975,1393,0.3781216069489685,2702,0.0030203814265545408,1135,0.30808903365906626,1551,0.0017337570660940387,1788,0.48534201954397393,4253,0.00475413849264858,2100,0.5700325732899023,8582,0.009593232199367531,2100,0.5700325732899023,15247,0.017043580906986336,0,0.0,0,0.0,293,0.07953311617806731,425,0.0004750784997356328,82,0.02225841476655809,96,0.00010731184935204882,349,0.09473398479913138,521,0.0005823903490876816,523,0.14196525515743758,1182,0.001321277145147101,717,0.19462540716612378,2763,0.003088569164163655,0,0.0,0,0.0,57,0.015472312703583062,77,8.607304583445582e-05,6,0.0016286644951140066,6,6.706990584503051e-06,60,0.016286644951140065,83,9.278003641895888e-05,110,0.02985884907709012,211,0.00023586250222169063,297,0.08061889250814332,751,0.0008394916548269653,0,0.0,0,0.0,8,0.002171552660152009,9,1.0060485876754576e-05,2,0.0005428881650380022,2,2.2356635281676836e-06,9,0.0024429967426710096,11,1.229614940492226e-05,18,0.004885993485342019,20,2.2356635281676837e-05,47,0.012757871878393051,68,7.601255995770125e-05,0,0.0,0,0.0,2,0.0005428881650380022,2,2.2356635281676836e-06,0,0.0,0,0.0,2,0.0005428881650380022,2,2.2356635281676836e-06,3,0.0008143322475570033,3,3.3534952922515256e-06,2,0.0005428881650380022,2,2.2356635281676836e-06
kr,2020,2078,497268,265,0.1275264677574591,64,0.030798845043310877,17719,0.035632697056717906,6186.615234375,17831.883635233648,1,0.00048123195380173246,246,0.000494703057506214,987,0.4749759384023099,2381,0.004788162520009331,1242,0.5976900866217517,2087,0.004196932036648246,1588,0.7641963426371511,4468,0.008985094556657577,1972,0.9489894128970163,15547,0.03126483103678499,2048,0.9855630413859481,51705,0.10397813653804387,1,0.00048123195380173246,246,0.000494703057506214,285,0.13715110683349374,393,0.0007903182991867565,123,0.05919153031761309,138,0.0002775163493327542,381,0.18334937439846005,531,0.0010678346485195106,1192,0.5736284889316651,3103,0.006240095883909683,1872,0.9008662175168431,10945,0.022010264082949236,1,0.00048123195380173246,209,0.0004202965000764175,13,0.006256015399422521,13,2.61428445023609e-05,8,0.0038498556304138597,8,1.608790430914517e-05,21,0.01010587102983638,21,4.223074881150607e-05,152,0.07314725697786333,172,0.00034588994264662113,1197,0.5760346487006738,2608,0.005244656804781325,0,0.0,0,0.0,2,0.0009624639076034649,2,4.021976077286292e-06,3,0.0014436958614051972,3,6.032964115929438e-06,5,0.002406159769008662,5,1.005494019321573e-05,9,0.004331087584215592,9,1.8098892347788315e-05,82,0.03946102021174206,91,0.0001829999115165263,0,0.0,0,0.0,0,0.0,0,0.0,1,0.00048123195380173246,1,2.010988038643146e-06,1,0.00048123195380173246,1,2.010988038643146e-06,1,0.00048123195380173246,1,2.010988038643146e-06,0,0.0,0,0.0
kr,2021,2174,522067,72,0.03311867525298988,25,0.011499540018399264,7111,0.013620857093055105,8494.08837890625,24438.43175969075,1,0.00045998160073597056,248,0.00047503481353925836,705,0.32428702851885927,1245,0.0023847513824853898,146,0.0671573137074517,251,0.0004807812024127171,770,0.35418583256669733,1496,0.002865532584898107,1687,0.7759889604415824,8219,0.01574319005031921,2025,0.9314627414903404,31781,0.0608753282624644,1,0.00045998160073597056,248,0.00047503481353925836,171,0.07865685372585096,219,0.00041948638776249025,36,0.01655933762649494,39,7.470305535496401e-05,202,0.09291628334866606,258,0.0004941894431174543,849,0.390524379024839,1763,0.0033769611946359375,1510,0.6945722171113156,6231,0.011935249690173866,1,0.00045998160073597056,70,0.0001340824070473713,25,0.011499540018399264,25,4.7886573945489756e-05,7,0.003219871205151794,7,1.3408240704737132e-05,32,0.014719411223551058,32,6.129481465022689e-05,112,0.051517939282428704,118,0.00022602462902271165,660,0.30358785648574055,1181,0.0022621617531849362,0,0.0,0,0.0,11,0.005059797608095676,11,2.107009253601549e-05,3,0.0013799448022079118,3,5.74638887345877e-06,14,0.006439742410303588,14,2.6816481409474264e-05,14,0.006439742410303588,14,2.6816481409474264e-05,41,0.018859245630174794,41,7.85339812706032e-05,0,0.0,0,0.0,6,0.0027598896044158236,6,1.149277774691754e-05,0,0.0,0,0.0,6,0.0027598896044158236,6,1.149277774691754e-05,7,0.003219871205151794,7,1.3408240704737132e-05,0,0.0,0,0.0
kr,2022,2274,537807,129,0.05672823218997362,60,0.026385224274406333,14373,0.026725200676078965,7147.5,20354.653499551365,1,0.00043975373790677223,230,0.00042766271171628485,690,0.3034300791556728,1196,0.002223846100924681,232,0.10202286719437115,339,0.0006303376490079155,789,0.3469656992084433,1535,0.0028541837499325966,1647,0.7242744063324539,7413,0.013783755138925302,2074,0.9120492524186455,29787,0.05538603997344772,1,0.00043975373790677223,230,0.00042766271171628485,186,0.08179419525065963,250,0.00046485077360465743,64,0.028144239226033423,72,0.00013387702279814135,228,0.10026385224274406,322,0.0005987277964027988,780,0.34300791556728233,1603,0.0029806231603530632,1462,0.6429199648197009,5743,0.01067855197124619,0,0.0,0,0.0,43,0.018909410729991204,46,8.553254234325697e-05,17,0.007475813544415127,18,3.346925569953534e-05,54,0.023746701846965697,64,0.0001190017980427923,114,0.05013192612137203,138,0.0002565976270297709,630,0.2770448548812665,1116,0.0020750938533711906,0,0.0,0,0.0,14,0.006156552330694811,15,2.7891046416279445e-05,8,0.003518029903254178,8,1.4875224755349037e-05,16,0.007036059806508356,23,4.2766271171628484e-05,19,0.008355321020228672,26,4.834448045488437e-05,32,0.014072119613016711,34,6.321970521023341e-05,0,0.0,0,0.0,10,0.0043975373790677225,10,1.85940309441863e-05,0,0.0,0,0.0,10,0.0043975373790677225,10,1.85940309441863e-05,9,0.00395778364116095,9,1.673462784976767e-05,0,0.0,0,0.0
kr,2023,2403,567124,156,0.06491885143570537,95,0.03953391593841032,23372,0.0412114458213724,6600.0,19560.81724082746,0,0.0,0,0.0,763,0.3175197669579692,1375,0.0024245138629294476,244,0.10153974198918019,392,0.000691206861286068,861,0.35830212234706615,1767,0.0031157207242155155,1764,0.7340823970037453,9441,0.016647153003575936,2185,0.9092800665834374,33886,0.05975060127943801,0,0.0,0,0.0,234,0.09737827715355805,299,0.0005272215600115671,82,0.03412401165210154,117,0.00020630408870017845,291,0.12109862671660425,416,0.0007335256487117456,1038,0.43196004993757803,2330,0.004108448945909536,1647,0.6853932584269663,7364,0.01298481460844542,0,0.0,0,0.0,40,0.016645859342488557,42,7.405787799493586e-05,16,0.006658343736995423,16,2.8212524950451754e-05,55,0.022888056595921764,58,0.00010227040294538761,169,0.07032875572201415,193,0.0003403135822148243,780,0.32459425717852686,1531,0.002699585981196352,0,0.0,0,0.0,15,0.006242197253433208,15,2.6449242141048518e-05,5,0.0020807324178110697,5,8.816414047016172e-06,19,0.007906783187682065,20,3.526565618806469e-05,22,0.009155222638368706,22,3.879222180687116e-05,85,0.03537245110278818,92,0.00016222201846509757,0,0.0,0,0.0,9,0.003745318352059925,9,1.5869545284629112e-05,0,0.0,0,0.0,9,0.003745318352059925,9,1.5869545284629112e-05,6,0.0024968789013732834,6,1.0579696856419408e-05,14,0.005826050769870994,14,2.4685959331645283e-05
kr,2024,2536,598998,276,0.10883280757097792,143,0.05638801261829653,36654,0.06119219095890137,5848.723876953125,18811.972439381378,0,0.0,0,0.0,748,0.2949526813880126,1379,0.002302177970544142,225,0.0887223974763407,330,0.0005509200364608896,830,0.3272870662460568,1709,0.0028530980070050316,2027,0.7992902208201893,11294,0.018854820884209963,2369,0.9341482649842271,38770,0.06472475701087482,0,0.0,0,0.0,241,0.09503154574132493,331,0.0005525894911168318,86,0.03391167192429022,104,0.00017362328421797736,293,0.11553627760252366,435,0.0007262127753348091,1030,0.4061514195583596,2410,0.004023385720820437,1806,0.7121451104100947,8622,0.0143940380435327,0,0.0,0,0.0,37,0.014589905362776025,39,6.51087315817415e-05,14,0.005520504731861199,14,2.337236518318926e-05,47,0.018533123028391166,53,8.848109676493077e-05,162,0.0638801261829653,194,0.00032387420325276546,873,0.3442429022082019,1745,0.002913198374618947,0,0.0,0,0.0,17,0.006703470031545741,17,2.838072915101553e-05,6,0.002365930599369085,6,1.001672793565254e-05,21,0.008280757097791799,23,3.839745708666807e-05,21,0.008280757097791799,23,3.839745708666807e-05,104,0.04100946372239748,106,0.00017696219352986153,0,0.0,0,0.0,15,0.005914826498422713,15,2.504181983913135e-05,0,0.0,0,0.0,15,0.005914826498422713,15,2.504181983913135e-05,15,0.005914826498422713,15,2.504181983913135e-05,22,0.008675078864353312,22,3.672800243072598e-05
kr,2025,2649,623883,305,0.11513778784446961,204,0.07701019252548132,49040,0.07860448193010548,5427.55908203125,22952.062412534167,0,0.0,0,0.0,864,0.3261608154020385,1625,0.0026046550394865703,299,0.11287278218195546,429,0.0006876289304244546,971,0.36655341638354094,2054,0.0032922839699110248,1925,0.7266893167232918,10202,0.01635242505405661,2339,0.8829747074367686,35417,0.05676865694368976,0,0.0,0,0.0,266,0.1004152510381276,408,0.0006539687729910896,110,0.041525103812759534,126,0.00020196094460018946,329,0.12419781049452623,534,0.0008559297175912791,1112,0.4197810494526236,2476,0.003968692847857691,1681,0.6345790864477161,7684,0.01231641189133219,0,0.0,0,0.0,42,0.015855039637599093,49,7.854036734451813e-05,25,0.009437523593808984,26,4.1674480631785125e-05,62,0.023405058512646282,75,0.00012021484797630325,202,0.07625519063797659,240,0.0003846875135241704,863,0.3257833144582861,1751,0.0028066159840867597,0,0.0,0,0.0,20,0.007550018875047188,25,4.007161599210108e-05,15,0.0056625141562853904,15,2.404296959526065e-05,31,0.011702529256323141,40,6.411458558736174e-05,31,0.011702529256323141,40,6.411458558736174e-05,102,0.03850509626274066,111,0.0001779179750049288,0,0.0,0,0.0,17,0.006417516043790109,22,3.526302207304895e-05,0,0.0,0,0.0,17,0.006417516043790109,22,3.526302207304895e-05,17,0.006417516043790109,22,3.526302207304895e-05,10,0.003775009437523594,10,1.6028646396840435e-05
th,2020,712,168293,236,0.33146067415730335,168,0.23595505617977527,40715,0.24192925433618748,2.795383095741272,11.353626329058592,13,0.018258426966292134,1696,0.010077662172520544,296,0.4157303370786517,1038,0.0061678144664365124,439,0.6165730337078652,1339,0.007956361821347293,521,0.7317415730337079,2377,0.014124176287783806,611,0.8581460674157303,4560,0.027095601124229766,685,0.9620786516853933,11211,0.06661596144818857,5,0.007022471910112359,473,0.002810574414859798,49,0.06882022471910113,208,0.001235939700403463,115,0.16151685393258428,297,0.0017647792837491756,137,0.19241573033707865,505,0.0030007189841526386,140,0.19662921348314608,563,0.003345356015995912,467,0.6558988764044944,2285,0.013577510651066889,2,0.0028089887640449437,387,0.002299560884885289,6,0.008426966292134831,101,0.0006001437968305277,6,0.008426966292134831,84,0.0004991294943937062,8,0.011235955056179775,185,0.001099273291224234,7,0.009831460674157303,183,0.0010873892556434314,236,0.33146067415730335,1024,0.006084626217370895,1,0.0014044943820224719,60,0.00035652106742407587,5,0.007022471910112359,48,0.0002852168539392607,2,0.0028089887640449437,55,0.00032681097847206956,5,0.007022471910112359,103,0.0006120278324113302,5,0.007022471910112359,109,0.0006476799391537378,35,0.04915730337078652,370,0.002198546582448468,1,0.0014044943820224719,3,1.7826053371203793e-05,2,0.0028089887640449437,38,0.00022579667603524805,0,0.0,0,0.0,2,0.0028089887640449437,38,0.00022579667603524805,2,0.0028089887640449437,49,0.00029115887172966195,5,0.007022471910112359,251,0.0014914464653907173
